anime,date,score
鬼眼狂刀,2002年7月1日,6.3
加油！同期酱,2021年9月20日,6.4
俘虏的枷锁 玷污处女们的淫乱之楔,2017年7月7日,6.3
七大罪 默示录的四骑士,2023年10月8日,5.9
名侦探柯南 柯南、平次与消失的少年,2003年,6.3
黑子的篮球 Winter Cup总集篇 ～大门的另一边～,2016年12月3日,6.0
追逐繁星的孩子,2011年5月7日,6.4
欢迎光临千岁酱,2018年10月5日,6.0
催眠術 2nd,2008年10月25日,6.1
幻想万华镜 灵梦暗杀计划之章,2023年5月7日,6.0
机动战士高达 库库鲁斯·杜安之岛,2022年6月3日,6.3
百鬼,2003年3月28日,5.8
别惹蚂蚁,2006年7月28日,6.0
年轻老板娘是小学生！,2018年4月8日,6.2
3D彼女 第二季,2019年1月8日,6.3
蓝猫龙骑团,2009年11月11日,6.1
相关游戏2,2009年9月11日,6.1
星篇,2011年8月19日,5.7
都合のよいセックスフレンド？,2012年11月30日,6.3
天国少女,2009年4月5日,6.2
蜡笔小新：好别致的影分身,2022年4月22日,6.1
尸姬 玄,2009年1月1日,6.3
装甲骑女怡丽丝,2007年11月24日,6.2
臭作,1999年4月2日,6.2
火影忍者疾风传 剧场版 失落之塔,2010年7月31日,6.4
愿你在此,2001年10月4日,5.9
交响诗篇AO,2012年4月12日,6.4
范马刃牙 第二季,2023年7月26日,6.3
OVERLORD III,2018年7月10日,6.4
小酒馆Basue,2024年1月12日,6.3
彼岸岛X,2016年10月15日,5.9
巨乳人妻女教师催眠,2016年1月22日,6.3
吸血鬼骑士 Guilty,2008年10月6日,6.4
OVERLORD OAD,2016年9月30日,6.3
我们真的学不来 OVA,2019年11月1日,6.3
发明工坊,2004年4月23日,5.7
四娘物语,2008年2月29日,6.2
清恋,2017年1月5日,6.4
落语天女,2006年1月5日,5.9
百花缭乱 SAMURAI GIRLS,2010年10月3日,6.3
フルエルクチビル,2014年4月25日,6.2
NEXT A-Class,2012年11月17日,6.1
Play Play 昴宿星团 4,2022年7月5日,6.2
超心动！艺术之星,2016年10月2日,6.2
一年级大个子二年级小个子,2014-03-01,6.2
碧蓝幻想,2017年4月1日,6.3
Doamaiger D,2015年1月5日,5.7
高达 Mission to the Rise,1998年8月1日,5.7
男子啦啦队!!,2016年7月5日,6.1
寻龙传说,2021年3月5日,6.1
火星异种 Bugs2号编,2014年8月20日,6.3
名侦探柯南 BONUS FILE 幻想曲之花,2012年4月14日,6.2
龙珠超 超级英雄,2022年6月11日,6.3
小碧蓝幻想！,2020年10月8日,6.2
续「刀剑乱舞-花丸-」,2018年1月7日,6.2
女皇之刃 流浪的战士,2009年4月2日,6.3
痴漢者トーマス,2004年9月25日,5.9
MAID iN HEAVEN SuperS,2005年10月28日,6.3
恶魔高校 D×D HERO,2018年4月10日,6.4
异世界性爱社团,2022年5月27日,6.3
怪兽娘～奥特怪兽拟人化计划～ 第二季,2018年1月9日,6.1
机动奥特曼,2019年4月1日,6.4
黑子的篮球 Winter Cup总集篇 ～朝着泪水的前方～,2016年10月8日,6.0
诛仙,2022年8月2日,6.0
15美少女漂流记,2009年8月3日,6.3
ラブホリック～魅惑の乙女と白濁カンケイ～ THE ANIMATION,2019年11月29日,6.3
月影特工,2018年10月6日,6.4
魔王学院的不适任者～史上最强的魔王始祖，转生就读子孙们的学校～,2020年7月4日,6.4
魔法律事务所 第二季,2020年7月7日,5.7
如果历史是一群喵 东汉末年篇,2020年1月26日,5.8
ToHeart2 迷宫旅行者,2012年2月22日,6.2
帕罗的未来岛,2014-03-01,6.2
星船伞兵：入侵,2012年7月21日,5.8
飙速宅男 突破极限,2022年10月8日,6.0
我独自升级,2024年1月6日,6.4
妖魔 OVA,1989年4月15日,5.8
姐姐交合 我的初恋不可能是亲姐姐,2021年12月3日,6.2
FORTUNE ARTERIAL -赤之约束- OAD,2011年2月26日,6.3
久保同学不放过我,2023年1月10日,6.3
あねき… MY SWEET ELDER SISTER THE ANIMATION,2007年9月28日,6.2
X战警,2011年4月1日,5.8
少女前线 人型小剧场 第二季,2020年10月7日,6.1
ヘルタースケルター～白濁の村～,2009年1月30日,6.2
竖笛与双肩书包 3☆,2013年7月8日,6.3
指名！,2022年1月7日,6.3
乐园之扉,2011年12月22日,6.3
露蒂的玩具 EX,2011年9月7日,6.3
宇宙来的吸血鬼,1996年7月31日,5.7
吟游默示录 wieder,2006年1月22日,5.8
黑白小姐 第二季,2015年7月3日,6.3
玩命游戏,2008年3月14日,6.0
ASGALDH,2001年10月26日,5.8
BASTARD！！暗黑破坏神 第二季 地狱的镇魂歌篇,2023年7月31日,5.9
SHUFFLE!,2005年7月7日,6.3
热血人面犬,2014年7月11日,5.6
哥布林杀手：哥布林的王冠,2020年2月1日,6.3
学園2,2007年6月29日,6.1
カフェ・ジャンキー,2008年10月31日,6.2
猫咪日常,2017年1月8日,6.4
微笑的闪士,2004年10月14日,6.2
汽车总动员2,2011-08-24,6.3
空篇,2010年,5.7
最终幻想VII：通往笑容之路 丁塞尔篇,2009年4月16日,6.2
凹凸世界 第二季,2017年10月8日,6.2
低俗灵白日梦,2004-06-25,5.9
灼热卡巴迪,2021年4月2日,6.1
鬼父 Rebuild,2013年12月27日,6.3
小鲤鱼历险记,2007年6月1日,6.3
风－心之呼吸,2004年6月30日,5.9
妻中蜜 THE ANIMATION,2003年6月27日,6.2
歌之王子殿下 真爱REVOLUTIONS,2015年4月4日,6.2
不要撒娇哦!!,2005年7月1日,6.1
我们的重制人生,2021年7月3日,6.4
ストラトスフェラの妖精,2002-11-21,5.8
调教女仆,2007年10月25日,6.1
独占我的英雄,2017年7月8日,6.3
Under The Dog,2016年8月1日,6.3
噬神者,2015年7月12日,6.3
想要传达你的声音,2017年8月25日,6.2
袖珍女侍小梅,2000年7月26日,5.9
月面兔兵器米娜,2007年1月13日,6.2
莉可丽丝,2022年7月2日,6.4
BUDDY COMPLEX 完结篇 -回到那片天空的未来-,2014年9月29日,6.3
巴欧来访者,1989年9月16日,6.1
魔力家族 La prima festa,2013-03-27,5.8
斗破苍穹 第二季,2018年3月3日,6.2
拉链超人组,2014年10月30日,6.1
大战外星人,2009-03-27,5.6
关于我转生变成史莱姆这档事 OAD,2019年7月9日,6.3
虫笼的卡伽斯特尔,2020年2月6日,6.2
天使禁猎区,2000-05-25,6.2
連鎖病棟,2007年6月25日,6.1
Free!-Dive to the Future-,2018年7月11日,6.3
花右京女仆队,2001年4月12日,6.1
放学后少年花子君,2023年10月12日,6.2
哥斯拉 决战之都,2018年5月18日,6.3
伯爵与妖精,2008年10月7日,6.3
黑白小姐 第三季,2015年10月2日,6.3
明治东京恋伽,2019年1月9日,6.2
八十龟酱观察日记 第二册,2020年1月5日,6.1
驱魔少年 HALLOW,2016年7月4日,6.3
食戟之灵  神之皿,2019年10月11日,6.3
死神剧场版 钻石星尘的反叛 另一个冰轮丸,2007年12月22日,6.3
堕落,2002-07-18,6.0
魔兽净化少女Utea,2015年12月11日,6.2
美幸梦游仙境,1995-06-21,6.0
フェラハメりっぷす,2016年10月14日,6.2
枫色,2004年12月25日,6.0
同人WORK,2007年7月3日,6.2
爱幽的密室,2023年4月12日,6.1
浮浮啾啾,2012年3月19日,6.1
春恋＊乙女 ～乙女の園で逢いましょう。～,2008年4月18日,6.1
なちゅらるばけーしょん THE ANIMATION,2018年12月21日,6.2
短篇 阿滋漫画大王 THE ANIMATION,2001年12月22日,5.9
历·历史,2015年11月27日,6.1
名侦探柯南 来自阿笠的挑战书！阿笠VS柯南&少年侦探团,2007年3月13日,6.2
超级龙珠英雄BIGBANG MISSION,2020年3月5日,5.6
僵尸借贷,2007年7月3日,6.3
夜樱四重奏,2008年10月2日,6.3
女皇之刃 女王败北,2013年3月29日,6.2
进击！巨人中学校,2015年10月3日,6.3
妻とママとボイン,2007年1月25日,6.2
虹色时光,2016年1月10日,6.3
思念的碎片,2015年11月27日,5.9
家有女友,2019年1月11日,6.3
苍天之拳 REGENESIS 第二季,2018年10月8日,5.7
逆转裁判 第二季,2018年10月6日,6.3
对魔忍阿莎姬,2007年3月2日,6.2
魔法少女爱叁,2009年1月25日,6.1
愛のカタチ,2008年2月25日,6.1
忘却的旋律,2004年4月6日,6.1
花篇,2010年,5.9
祝福的钟声 OVA,2011年3月30日,6.2
Bloods～淫落的血族2～,2011年7月29日,6.3
轮奸俱乐部,2011年4月29日,6.3
黑暗中的小鸟们,2007年12月21日,6.2
品酒要在成为夫妻后,2017年10月3日,6.3
强奸侠,1994年10月28日,5.9
草裙舞女孩,2019年1月10日,6.0
灵魂注入,2017年7月7日,6.2
花火酱总是迟到,2022年7月10日,5.8
JK风俗学园祭,2021年4月2日,6.2
端脑,2014-11-28,6.3
天上天下,2004年4月1日,6.3
K-On!!:Ura-On!!,2010年7月30日,6.3
胡言乱语的世界情节剧,2023年3月23日,6.1
猪猪侠之积木世界的童话,2010年,5.8
狼少女与黑王子 OAD,2015年4月24日,6.1
我家大师兄是个反派,2020年10月29日,6.2
新人导游里奈,2004年10月25日,5.7
K-On!:Ura-On!,2009年7月29日,6.3
总之就是非常可爱 ～制服～,2022年11月22日,6.3
黄金神威 小剧场 第三季,2020年10月6日,6.0
既然来了异世界就用色批技能来全力讴歌,2022年12月27日,6.2
姐姐来了,2014年1月8日,6.3
魔法少女艾丽娜,2011年7月8日,6.2
武装神姬 Moon Angel,2011年9月22日,6.2
橘色奇迹,2016年7月3日,6.3
阴守忍者,2006年1月7日,6.0
citrus～柑橘味香气～,2018年1月6日,6.3
朝雾的巫女,2002年7月4日,5.7
小牛向前冲,2009年8月26日,5.7
鸭子的天空,2019年10月2日,6.2
夫妻成长日记,2014年10月10日,5.9
エルフィーナ～淫夜（ヨル）へと売られた王国で…～,2003年8月22日,6.1
蝙蝠侠之子,2014-04-22,5.7
星界死者之书,2007年4月3日,6.0
人妻cosplay喫茶2,2007年8月24日,6.1
伊甸星原 第二季,2023年4月1日,6.2
被狙击的学园,2012年11月10日,6.3
如果烧陶的话也做个马克杯吧 二番窑,2021年10月1日,6.2
足球骑士,2012年1月7日,6.2
杀戮天使,2018年7月6日,6.3
女神转生,1987年3月25日,5.7
最弱的驯养师开启的捡垃圾的旅途。,2024年1月12日,6.3
刃牙 大擂台赛篇,2020年6月4日,6.3
圣黑木耳学园援交日记,2013年2月22日,6.2
闪乱神乐 ESTIVAL VERSUS -泳装满载的前夜祭-,2015年3月26日,6.1
奇奇颗颗历险记,2006年9月28日,5.7
魔法彼女,2006年1月3日,5.7
魔界天使 第一季,2004年11月26日,6.2
厨病激发BOY,2019年10月4日,6.3
儿童的时间,2000年5月18日,6.0
我家浴缸的二三事,2014年10月6日,6.3
忧国的莫里亚蒂～百合的追忆～,2022年4月27日,6.0
武装少女 OAD,2017年11月25日,6.2
名侦探柯南 来自伦敦的秘密指令,2011年6月23日,6.3
地狱少女 宵伽,2017年7月14日,6.3
Toheart 回忆永恒,2004年10月2日,6.1
T.P.樱,2011-01-27,6.1
高达创战者TRY 岛上战争,2016年8月21日,6.2
满淫电车,2005年5月27日,6.1
实乃里Scramble!,2012年2月15日,5.9
FLCL Alternative,2018年9月7日,6.3
情热传说～导师的黎明～,2014年12月30日,6.3
探索者的目标,2012年2月29日,6.1
例外,2022年10月13日,5.9
Play Play 昴宿星团 2,2018年1月9日,6.2
八十龟酱观察日记,2019年4月4日,6.1
怪物王女,2007年4月12日,6.2
歌愈少女,2022年4月4日,6.2
功夫熊猫3,2016年1月29日,6.3
海物语～有你陪伴～,2009年6月24日,6.2
少女们向荒野进发 OVA,2016年3月25日,6.2
美男高校地球防卫部LOVE！LOVE！,2016年7月7日,6.2
ToHeart2,2005年10月3日,6.2
火影忍者 特别篇 炎之中忍试验！鸣人VS木叶丸！！,2011年7月30日,6.2
爆音少女!! OAD,2016年3月18日,6.1
只要贝尔哲布布大小姐喜欢就好。,2018年10月10日,6.3
HIGH SCORE,2011年11月28日,6.1
破天荒游戏,2008年1月4日,6.2
青年黑杰克,2015年10月1日,6.3
恐龙当家,2015-11-25,5.6
Sweet Home～Hなお姉さんは好きですか？～,2011年2月18日,6.2
【蔚蓝档案】1.5周年纪念短篇动画,2022年7月16日,6.1
真魔神传 Battle Royal High School,1987年12月10日,5.7
宫河家的空腹 OAD,2013年10月26日,6.2
火影忍者疾风传 剧场版 羁绊,2008年8月2日,6.3
少女突击,2021年12月24日,6.2
想哭的我戴上了猫的面具,2020年6月18日,6.3
香肠派对,2016年8月12日,6.0
淫术之馆,2014年8月1日,6.1
范马刃牙,2021年9月30日,6.3
什么情况都不知道的转校生一个劲的凑过来。,2023年4月9日,6.3
茗记四 尘封追忆,2014年8月2日,5.7
精灵公主妮娜,2010年10月29日,6.2
长江7号爱地球,2010年7月9日,5.6
明菜と温泉でHしよっ,2010年11月17日,5.9
学园催眠奴隶,2010年4月16日,6.2
女武神的餐桌 第二季,2020年7月17日,6.2
12岁 第二季,2015年7月3日,5.8
感染索多姆,2018年10月26日,6.2
G-taste,1999年12月18日,6.0
放学后骰子俱乐部,2019年10月2日,6.3
EVANGELION:3.0(-46h),2023年3月8日,6.2
梦幻馆,2003年3月21日,6.2
莉安传说,1986年7月14日,5.7
名侦探柯南 天空的遇难船,2010年4月17日,6.3
情热传说 the X,2016年7月3日,6.3
野野村病院的人们,1996年11月8日,5.8
偷·窥·的·小·洞,2013年2月28日,6.3
极黑之翼,1989年7月25日,6.0
海边的异邦人,2020年9月11日,6.2
尸姬 赫,2008年10月2日,6.3
爱宠大机密2,2019年6月7日,5.9
ARTE,2020年4月4日,6.3
天才眼镜狗,2014-03-28,6.1
龙王的工作！,2018年1月8日,6.3
一击杀虫!! 小惠惠,2004-09-30,6.1
真版女神探偵 VINUS FILE,2004年2月27日,5.7
魔法小恶魔！,2011年10月10日,5.8
犠母妹,2002年10月25日,6.0
熊出没·伴我“熊芯”,2023年1月22日,5.8
斗破苍穹 年番,2022年7月31日,6.1
地球队长,2014年4月5日,6.3
派遣战斗员！,2021年4月4日,6.3
超重神GRAVION,2002年10月7日,6.0
数码宝贝拯救者 究极力量!爆裂模式发动,2006年12月9日,6.0
臭作 ～Liberty～,2003年1月24日,6.2
拉链超人组 2,2016年8月1日,5.8
9号太空站,2005,5.8
我的英雄学院 OAD,2017年4月3日,6.3
地下幻灯剧画 少女椿,1992年5月2日,6.2
BanG Dream!,2017年1月21日,6.3
汤摇庄的幽奈同学 OAD,2018年7月4日,6.2
多田君不恋爱,2018年4月5日,6.3
火影忍者疾风传 剧场版 鸣人、魔神与三个愿望,2010年7月31日,6.2
我，小怼,2021年7月5日,6.0
机甲少女 FRAME ARMS GIRL～高高兴兴的幻境～,2019年6月29日,5.7
AKB0048,2012年4月29日,6.3
红白黑黄 第五季,2017年10月14日,6.2
刃牙,2018年7月1日,6.3
名侦探柯南 犯人犯泽先生,2022年10月3日,6.3
杀戮公主,2007年3月28日,6.2
新少年黄飞鸿,1999年,5.8
巨乳家族催眠,2014年4月18日,6.2
第一序列,2023年7月19日,5.8
即使如此依旧步步进逼,2022年7月7日,6.3
吸血鬼骑士,2008年4月7日,6.3
胁迫Ⅱ ～另一个明日～ THE ANIMATION,2001年7月27日,6.0
耻辱的制服,2016年5月20日,6.2
埃及神明们的日常 第二季,2023年1月10日,5.8
超重神GRAVION Zwei,2004年1月8日,5.9
极主夫道,2021年4月8日,6.3
斩·赤红之瞳 小剧场,2014年7月7日,6.1
没有心跳的少女,2018年1月12日,6.3
恋骑士,2013年7月26日,6.2
宇宙战舰提拉米斯,2018年4月2日,6.3
第一次的人妻,2020年5月22日,6.2
公主时间,2004年10月7日,5.8
魔塔大陆,2006年03月22日,5.8
デカくてエッチな俺の姉,2013年12月20日,6.1
Sacred Seven,2011年7月2日,6.3
精灵宝可梦XY-破坏之茧与蒂安希,2014年7月19日,6.2
增血鬼果林,2005年11月3日,6.2
灵感少女,2015年4月2日,6.3
比基尼勇士 OVA,2016年12月7日,6.2
画江湖之不良人 第二季,2016-07-21,6.2
火影忍者剧场版 木叶大运动会,2004年8月21日,6.2
直入高潮 欢迎来到生粹庄,2015年4月24日,6.2
机巧少女不会受伤,2013年10月7日,6.3
机战少女 Alice ～心跳！满是女演员的美人鱼大奖赛♥～,2021年9月15日,5.7
创之界限 -#FFFFFF-,2022年4月2日,6.1
Happiness!,2006年10月5日,6.2
Ingress,2018年10月17日,6.2
RobiHachi,2019年4月8日,6.2
龙之天堂,1988年2月25日,5.7
妖怪名单,2014年12月12日,6.2
魔物娘的同居日常,2015年7月7日,6.3
金正恩奇遇记,2012-05-09,5.8
Active Raid -机动强袭室第八课-,2016年1月7日,6.2
百鬼幼儿园,2018年7月14日,6.0
吞噬星空,2020年11月29日,6.0
Tiny Evil,2018年9月28日,6.2
黑色残骸,2016年4月7日,6.3
神选,2023年10月4日,6.3
总之就是非常可爱,2020年10月2日,6.3
大王不高兴 第二季,2020年7月21日,5.7
快盗天使双胞胎,2008年9月18日,5.6
血色苍穹,2017年8月18日,5.5
漂亮爸爸,2008-01-25,6.2
raison d'etre,2019年10月10日,5.9
妖幻三重奏,2023年1月9日,6.3
痴漢物語,2006年8月11日,5.8
迷糊软网社,2011年4月7日,6.2
蓝猫淘气3000问,1999年10月8日,6.2
隐娇女友,2013年4月19日,6.1
一骑当千 XTREME XECUTOR,2010年3月26日,6.2
蒙特,2003年3月18日,6.1
歌舞伎町夏洛克 OVA,2020年8月26日,5.8
けものっ娘通信〜The Animation〜,2021年12月25日,5.7
鬼武者,2023年11月2日,5.7
纳米核心 黄昏篇,2017-08-02,6.0
恋途未卜,2020年9月18日,6.1
A3！满开剧团 春&夏,2020年1月13日,6.0
爱情泡泡糖,2004年10月2日,6.1
粗点心战争2,2018年1月11日,6.3
卡辛,1993年8月15日,5.6
茗记3 - 取舍,2010年10月6日,6.0
加速世界 Stage:02 -加速的顶点-,2013年1月31日,6.3
名侦探柯南 战栗的乐谱,2008年4月19日,6.3
皆中！Part.2,2011年10月23日,5.8
お嬢様はHがお好き～THE ANIMATION～,2010年4月23日,6.2
エッチなお姉ちゃんに搾られたい,2019年7月5日,6.2
Angolmois 元寇合战记,2018年7月10日,6.2
虚构推理,2020年1月11日,6.3
我家大师兄脑子有坑 特别篇,2018年10月31日,5.6
令人在意的室友,2005年9月25日,5.9
爱丽丝和特蕾丝的幻影工厂,2023年9月15日,6.3
遗作,1997年11月28日,6.1
暗芝居 第二季,2014年7月6日,6.3
蝴蝶绮 ～少年信长～,2019年7月8日,5.6
玛丽与魔女之花,2017年7月8日,6.3
妖神记 第二季,2018年1月6日,5.6
学园姐妹,2008年08月01日,6.0
将国之天鹰星,2017年7月7日,6.2
メガネ編,2012年5月21日,5.7
钢琴之森 第二季,2019年1月27日,6.1
异世界后宫物语,2020年7月31日,6.2
剧场版Infini-T Force 飞鹰侠 再见了朋友,2018年2月24日,5.7
旗扬！兽道,2019年10月2日,6.3
地狱乐,2023年4月1日,6.3
装甲骑兵 Case;IRVINE,2010年11月6日,5.7
亲爱一族,2004年7月10日,6.0
阴阳师·平安物语 第2季,2019年8月17日,5.9
真实工口游戏,2018年1月26日,6.2
架向星空之桥 OVA,2011年12月21日,6.2
打了300年的史莱姆，不知不觉就练到了满级,2021年4月10日,6.3
机动战士高达SEED DESTINY,2004年10月9日,6.3
数码宝贝宇宙 应用怪兽,2016年10月1日,6.0
天才王子的赤字国家振兴术 小剧场,2021年8月12日,5.9
地狱刑事,2012年12月25日,6.0
あらいめんとゆーゆー THE ANIMATION,2008年2月29日,6.0
姐姐 喜欢 爱・讨厌・最喜欢了。,2013年2月15日,6.1
象棋王,2007年,5.6
高达创战者TRY,2014年10月8日,6.2
玛琳出航！！,2022年4月27日,5.7
薄樱鬼,2010年4月3日,6.3
革命机Valvrave,2013年4月11日,6.3
人造人009VS恶魔人,2015-11-11,5.7
网球王子剧场版 二人的武士,2005年1月29日,6.2
锁链战记～赫克瑟塔斯之光～ 第1章,2016-12-03,6.1
怪兽酒场 干杯！,2015年7月7日,5.9
蝙蝠侠VS罗宾,2015-04-07,5.7
果宝特攻3,2014年3月21日,5.9
下级生2～季花词集～,2006年3月24日,5.7
大悪司～前戯のススメ～,2003年8月28日,5.9
刀使的巫女,2018年1月5日,6.3
