rank,anime,date,score
7835,关于我女友是个一本正经的碧池这件事,2017年10月11日,5.5
7836,直到夏天结束,2020年7月22日,5.1
7837,女忍凌辱传 紫阳花,2023年7月28日,4.7
7838,偶像事变,2017年1月8日,5.2
7839,机动战士高达 暮光的阿克西斯,2017年6月23日,5.3
7840,喜欢的人忘记戴眼镜了,2023年7月4日,5.5
7841,日在校园OVA 魔法少女小心心,2008年3月28日,5.5
7842,黑之教室,2015年5月29日,5.1
7843,东京喰种:re 第二季,2018年10月9日,5.5
7844,英雄教室,2023年7月9日,5.4
7845,180秒能让你的耳朵幸福吗？,2021年10月14日,5.4
7846,装煌聖姫イースフィア 〜淫虐の洗脳改造〜,2020年7月17日,4.7
7847,愚者信长,2014年1月5日,5.4
7848,地味变!!～改变土妹子的纯洁异性交往～,2021年1月3日,5.3
7849,致曾为神之众兽,2019年7月1日,5.4
7850,异世界一击无双姐姐 ～姐同伴异世界生活开启～,2023年4月8日,5.4
7851,淫行教師4 feat.エロ議員センセイ,2018年4月27日,5.0
7852,赎罪日,2022年6月24日,4.6
7853,反派大小姐等级99～我是隐藏BOSS但不是魔王～,2024年1月9日,5.5
7854,白蛇2：青蛇劫起,2021年7月23日,5.4
7855,龙心战纪,2016年4月4日,4.7
7856,露出系女大学生克莉丝提亚,2022年12月23日,4.5
7857,薄暮,2019年6月21日,5.4
7858,Free Friend 2,2018年2月23日,5.0
7859,机动奥特曼 最终季,2023年5月11日,5.2
7860,这是你与我的最后战场，或是开创世界的圣战,2020年10月7日,5.5
7861,勇者大战魔物娘,2017年1月27日,5.0
7862,挣扎吧，亚当,2024年1月7日,5.3
7863,輪姦媚薬中毒,2015年10月23日,5.2
7864,想成为世界最强,2013年10月6日,5.3
7865,真的存在 女○中生 不能去做的秘密兼职 明日香,2014年5月2日,5.0
7866,你还是不懂群马,2018年4月2日,5.3
7867,Z计划,2010-05-22,4.7
7868,第二次幕后入学考试,2017年5月5日,5.1
7869,喜羊羊与灰太狼之喜气羊羊过蛇年,2013年1月24日,5.0
7870,黄色的星星,1996年11月21日,5.4
7871,其实，我是最强的？,2023年7月1日,5.4
7872,大人的防具店 第二季,2021年1月8日,5.2
7873,苍翼默示录 Alter Memory,2013年10月8日,5.4
7874,碰之道,2024年1月5日,5.4
7875,绯色的欠片,2012年4月1日,5.3
7876,书虫公主,2022年10月6日,5.3
7877,人力战舰！？汐风泽风,2017年5月3日,4.4
7878,名侦探柯南 绯色的子弹,2021年4月16日,5.4
7879,食客,2014年6月27日,5.0
7880,故に人妻は寝取られた。,2019年2月22日,4.8
7881,神圣骑士,2012年3月21日,5.1
7882,我被绑架到贵族女校当“庶民样本”,2015年10月7日,5.5
7883,厨神小当家 续篇,2021年1月11日,5.1
7884,Secret Mission～潜入捜査官绝对不会输！～,2023年10月1日,5.2
7885,冰海精灵之灯,2017年7月12日,4.7
7886,杀爱,2022年1月12日,5.3
7887,大鱼·海棠,2016年7月8日,5.5
7888,龙鸣,2007年10月3日,5.2
7889,虜ノ雫,2019年3月22日,5.0
7890,龙 -RYO-,2013年3月2日,5.2
7891,魔术士奥芬的无赖之旅,2020年1月7日,5.1
7892,大欺诈师 razbliuto,2024年2月23日,5.1
7893,产子岛 ～每周7天都可生产的雌性们～,2023年3月28日,4.2
7894,Schoolgirl Strikers,2017年1月6日,5.0
7895,归还者的魔法要特别,2023年10月7日,5.3
7896,被解雇的暗黑士兵（30岁）慢生活的第二人生,2023年1月7日,5.4
7897,机动战士高达 水星的魔女 第二季,2023年4月9日,5.5
7898,身为悲剧始作俑者的最强邪恶BOSS女王为民竭心尽力。,2023年7月6日,5.4
7899,XL上司。,2019年10月6日,5.2
7900,白银的意志 ARGEVOLLEN,2014年7月3日,5.3
7901,S家に嫁いだM嬢の日常,2021年3月12日,4.1
7902,环战公主 CIRCLET PRINCESS,2019年1月8日,5.2
7903,箱入少女-Virgin Territory-,2011年9月30日,5.0
7904,魔法科高校的优等生,2021年7月3日,5.4
7905,再见了，我的克拉默,2021年4月4日,5.2
7906,被我的手指扰乱吧。~在闭店后二人独处的沙龙…~,2020年4月5日,5.1
7907,爆肝工程师的异世界狂想曲,2018年1月11日,5.4
7908,天使的水果糖,2013年5月12日,5.3
7909,Cherry&GAL's↑↑,2018年2月9日,4.9
7910,SWORD GAI 装刀凯  PartⅡ,2018年7月31日,4.5
7911,呐、・・・来做吧♥,2018年2月2日,5.0
7912,Wake Up  Girls! 新章,2017年10月9日,5.2
7913,英才狂育,2007年7月25日,4.3
7914,弹丸论破3 -The End of 希望之峰学园- 未来篇,2016年7月11日,5.4
7915,名侦探柯南 绝海的侦探,2013年4月20日,5.4
7916,魔界骑士英格丽德 Re 堕入母猪奴隶的魔界骑士,2018年11月24日,4.6
7917,理科生坠入情网故尝试证明[r=1-sinθ]♡,2022年4月1日,5.4
7918,およめさまHONEYDAYS♡,2014年11月28日,4.7
7919,终末的女武神,2021年6月17日,5.4
7920,铁路浪漫谭,2020年10月2日,5.2
7921,異国なレトロ,2015年4月24日,4.9
7922,甜心战士Universe,2018年4月8日,4.8
7923,喜羊羊与灰太狼之开心闯龙年,2012年1月12日,5.1
7924,喜羊羊与灰太狼之飞马奇遇记,2014-01-16,4.5
7925,大姐姐的口内解禁日,2012年2月17日,5.1
7926,妹天堂3,2018年4月27日,5.0
7927,放学后Initiation,2016年6月17日,4.9
7928,おいでよ！私立ヤリまｘり学園,2016年10月28日,5.1
7929,我的英雄学院OVA 活下来！殊死的生存训练,2020年8月16日,4.7
7930,便利店少女Z,2021年12月24日,4.7
7931,彼得·格里尔和贤者的时间,2020年7月10日,5.4
7932,幻日夜羽 -镜中晖光-,2023年7月2日,5.4
7933,解谜之音,2016年10月5日,4.8
7934,转生成自动贩卖机的我今天也在迷宫徘徊,2023年7月5日,5.4
7935,自宅警備員,2017年3月31日,5.3
7936,RPG不动产,2022年4月6日,5.4
7937,厕所里的花子小姐VS强力退魔师 ～对堕落小穴实行精液连续中出的天诛～,2021年2月26日,5.1
7938,银砂糖师与黑妖精,2023年1月6日,5.3
7939,痴女姐姐♥MAX HEART,2018年8月31日,4.9
7940,魔性之线DEVIL'S LINE,2018年4月7日,5.2
7941,伊斯卡 OAD,2015-08-26,5.0
7942,七骑士 革命 -英雄的继承者-,2021年4月4日,4.8
7943,红白黑黄 冰雪帝国,2022年7月3日,5.4
7944,LO Re：パコ すくすくみずきちゃん THE ANIMATION,2016年5月6日,4.7
7945,Zトン人外アニメーション A Beautiful Greed Nulu Nulu,2017年05月06日,4.9
7946,女魔王メリッサのHな冒険記,2019年5月17日,3.8
7947,政宗君的复仇R,2023年7月3日,5.4
7948,后宫狂热,2022年5月27日,4.6
7949,Tinderbox,2018年9月21日,4.8
7950,七魔剑支配天下,2023年7月7日,5.4
7951,生而为狗，我很幸福,2023年1月6日,5.4
7952,ビッチ学園が清純なはずがないっ!!? The Animation,2019年3月29日,4.7
7953,ALDNOAH.ZERO 第二季,2015年1月10日,5.4
7954,龙族,2022年8月19日,5.2
7955,清楚で真面目な彼女が、最凶ヤリサーに勧誘されたら…？ THE ANIMATION,2017年4月3日,4.9
7956,忍者收藏,2020年7月12日,4.5
7957,我的天劫女友,2017年9月20日,4.9
7958,火星异种 REVENGE,2016年4月1日,5.3
7959,ヒトヅマライフ ワンタイムギャル,2017年9月8日,4.8
7960,国王排名 勇气的宝箱,2023年4月13日,5.2
7961,幸运逻辑,2016年1月9日,5.2
7962,魔法禁书目录 第三季,2018年10月5日,5.4
7963,Show Time！唱歌的大姐姐也想做 第二季,2023年1月8日,5.0
7964,外科医生爱丽丝,2024年1月10日,5.2
7965,新·圣黑木耳学园援交日记,2014年6月27日,4.8
7966,幻想三国志 -天元灵心记-,2022年1月10日,3.8
7967,生化危机 死亡岛,2023年6月21日,4.8
7968,邻家的安妮特,2020年1月31日,4.9
7969,绊之Allele 第二季,2023年10月4日,4.2
7970,透明少年 侦探阿基拉,2004年,3.9
7971,同级生 重制版 THE ANIMATION,2022年7月29日,4.9
7972,PINKERTON,2016年7月22日,4.9
7973,乳旋风,2003年6月25日,4.5
7974,铂金终局,2021年10月7日,5.3
7975,猎人剧场版：绯色幻影,2013年1月12日,5.2
7976,剃须。然后捡到女高中生。,2021年4月5日,5.4
7977,为了养老金去异界存八万金,2023年1月7日,5.3
7978,恋狱 月狂病,2009年4月25日,4.9
7979,完璧お嬢様の私が土下座でマゾ堕ちするちょろインなワケないですわ！,2019年1月25日,5.0
7980,无限世界,2022年11月25日,4.1
7981,混沌子,2017年1月11日,5.3
7982,洞穴深处的隐秘场所,2014年12月12日,4.6
7983,猪肝记得煮熟再吃,2023年10月7日,5.3
7984,食锈末世录,2022年1月10日,5.3
7985,猎人剧场版：最终任务,2013年12月27日,5.1
7986,对魔忍不知火～淫欲的奴隶娼妇～,2021年11月19日,4.8
7987,B：起点 第二季,2021年3月18日,4.9
7988,因想当冒险者而前往大都市的女儿已经升到了S级,2023年9月28日,5.2
7989,台风的诺尔达,2015年6月5日,5.2
7990,指導姦 Day after THE ANIMATION,2021年4月30日,4.3
7991,それでも妻を愛してる2,2018年12月7日,4.9
7992,僕らのセックス,2016年11月25日,4.6
7993,一年未见,2017年3月3日,4.7
7994,天籁人偶,2022年7月8日,5.3
7995,至高之牌 第二季,2024年1月8日,4.8
7996,圣剑传说 玛娜传奇 -泪珠水晶-,2022年10月7日,4.7
7997,イマコシステム,2014年2月28日,4.4
7998,斗罗大陆,2018年1月20日,5.2
7999,名侦探柯南 绀青之拳,2019年4月12日,5.3
8000,奴隶区 我与23人的奴隶,2018年4月12日,5.2
8001,不能说的事情,2015年3月6日,4.8
8002,扰乱 THE PRINCESS OF SNOW AND BLOOD,2021年4月6日,5.1
8003,柴犬子,2012年4月1日,5.0
8004,二之国,2019年8月23日,4.6
8005,君至彼方、已非吾能企及,2021年3月26日,4.7
8006,从前有座灵剑山 第二季,2017年1月6日,5.2
8007,打工吧！！魔王大人,2022年7月14日,5.3
8008,英雄传说 闪之轨迹：北方战役,2023年1月8日,5.1
8009,向涟苍士献上纯洁,2023年4月2日,4.5
8010,催眠麦克风,2020年10月2日,5.1
8011,海贼王女,2021年10月2日,5.2
8012,学園の生贄――慰み者と化した巨乳不良少女～白濁に侵される褐色&堕肉の狂宴～ THE ANIMATION,2015年7月24日,4.6
8013,彼女がネコミミに着替えたら,2015年6月26日,4.6
8014,ずっと好きだった,2017年4月21日,4.7
8015,革神语,2013年4月8日,5.2
8016,Butlers～千年百年物语～,2018年4月11日,3.8
8017,超级龙珠英雄,2018年7月1日,4.5
8018,雨色可可 欢迎来到Rainy color！,2015年10月4日,4.6
8019,星刻的龙骑士,2014年4月5日,5.3
8020,理欧 彩虹之门,2011年1月4日,5.2
8021,AYAKA ‐绫岛奇谭‐,2023年7月1日,4.8
8022,Crane Game Girls,2016年4月6日,4.4
8023,魔法少女接吻后会变身,2014年8月22日,4.2
8024,绯红结系,2021年7月1日,5.0
8025,陸上部女子は俺の生オナホ!!! The Animation,2021年2月26日,4.7
8026,初恋怪兽,2016年7月2日,5.2
8027,粉彩回忆,2019年1月7日,4.5
8028,宿命回响：命运节拍,2021年10月5日,5.3
8029,エルフの教え子と先生,2018年8月3日,4.7
8030,天眼,2005年1月27日,4.8
8031,暗芝居 第八季,2021年1月10日,4.7
8032,パコマネ わたし、今日から名門野球部の性処理係になります… THE ANIMATION,2017年12月22日,4.8
8033,幕末替身传说,2022年7月8日,5.0
8034,因为是反派大小姐所以养了魔王,2022年10月1日,5.2
8035,催眠クラス～女子全員、知らないうちに妊娠してました～,2016年12月23日,4.8
8036,M3～黑色之钢～,2014年4月21日,5.2
8037,梦里魅魔的故事,2017年10月6日,4.7
8038,金属外壳MADOX-01,1987年12月15日,4.5
8039,偶像大师 闪耀色彩,2024年4月5日,4.9
8040,彗星路西法,2015年10月4日,5.2
8041,ENDRIDE,2016年4月2日,4.4
8042,东京猫猫 NEW～♡,2022年7月5日,4.8
8043,两个人是少女福尔摩斯,2013年7月13日,5.1
8044,池袋西口公园,2020年10月6日,5.2
8045,赛马娘 Pretty Derby 第三季,2023年10月4日,5.3
8046,百武装战记,2016年4月4日,5.2
8047,魔装学园H×H,2016年7月5日,5.2
8048,镇魂街 北落师门篇,2019年12月28日,5.0
8049,夜明前的琉璃色-Crescent Love-,2006年10月4日,5.1
8050,铳皇无尽的法夫纳,2015年1月8日,5.2
8051,你所不知道的童话故事,2023年1月27日,4.7
8052,相亲对象是强硬的问题学生,2017年10月1日,5.1
8053,好比是最终迷宫前的少年到新手村生活一般的故事,2021年1月4日,5.2
8054,被黑暗洗礼的天使,2017年7月28日,4.8
8055,就算是爸爸、也想做,2019年1月6日,4.7
8056,如果究极进化的完全沉浸RPG比现实更垃圾的话,2021年4月7日,5.2
8057,暴食狂战士,2023年10月4日,5.2
8058,创圣的大天使LOGOS,2015年7月2日,5.0
8059,11eyes,2009年10月6日,5.2
8060,幽零幻镜,2022年7月3日,5.1
8061,佐佐木与文鸟小哔,2024年1月5日,5.2
8062,痴汉许可证,2012年11月16日,4.8
8063,十二大战,2017年10月3日,5.2
8064,跳水男孩,2017年7月6日,4.7
8065,不可思议的国家的魅魔,2023年5月26日,4.1
8066,不能做的事情,2015年1月2日,4.8
8067,After... THE ANIMATION,2007年8月25日,4.7
8068,我的快乐依存症,2016年2月26日,4.6
8069,数码宝贝大冒险 tri. 第四章「丧失」,2017年2月25日,5.1
8070,炼精术士克莱特的H榨精物语,2022年9月30日,4.4
8071,不相信人类的冒险者们好像要去拯救世界,2023年1月10日,5.2
8072,玻璃之唇,2014年7月3日,5.2
8073,最近雇佣的女仆有点奇怪,2022年7月23日,5.1
8074,RErideD-穿越时空的德里达-,2018年10月3日,4.9
8075,女系家族III～秘密HIMITSU卑蜜～ THE ANIME,2014年11月7日,4.7
8076,LISTENERS,2020年4月3日,5.1
8077,警视厅 特务部 特殊凶恶犯对策室 第七课,2019年10月6日,4.9
8078,灼炎的爱丽丝,2019年6月28日,4.7
8079,重来吧、魔王大人！,2019年7月3日,5.2
8080,后宫露营！,2022年10月2日,5.1
8081,环太平洋：黑色禁区,2021年3月4日,4.9
8082,消灭都市,2019年4月7日,5.0
8083,红伤骑士X,2016年7月5日,4.4
8084,秘密的基地,2022年2月4日,4.1
8085,セフレ学園,2020年5月1日,3.9
8086,银之守墓人,2017年3月31日,4.8
8087,桃剑,2014年7月8日,5.0
8088,圣剑学院的魔剑使,2023年10月2日,5.2
8089,边缘服务,2023年4月11日,4.7
8090,ネトラセラレ,2015年7月24日,4.7
8091,某科学的一方通行,2019年7月12日,5.2
8092,机动战士高达NT,2018年11月30日,5.1
8093,皇帝圣印战记,2018年1月5日,5.1
8094,百万偶像,2015年7月6日,4.5
8095,搏斗运动员们 大运动会 重启！,2021年4月10日,4.1
8096,绝对双刃,2015年1月4日,5.2
8097,终末的后宫,2022年1月7日,5.2
8098,豚の如き山賊に捕らわれて処女を奪われる巨乳姫騎士＆女戦士 ～絶対チ◯ポなんかに負けたりしない!!～ THE ANIMATION,2015年1月30日,4.6
8099,普通攻击是全体攻击而且能二次攻击的妈妈你喜欢吗？ OVA,2020年3月25日,5.0
8100,神圣之门,2016年1月8日,4.9
8101,间谍教室,2023年1月5日,5.2
8102,星游记之风暴法米拉2,2020年3月28日,4.6
8103,我的英雄学院 World Heros' Mission,2021年8月6日,4.6
8104,七大罪 愤怒的审判,2021年1月13日,5.1
8105,第一次的辣妹,2017年7月12日,5.2
8106,彼得·格里尔的贤者时间 Super Extra,2022年10月9日,5.1
8107,武想少女队 OVA,2015年10月30日,4.4
8108,阿鲁斯的巨兽,2023年1月6日,5.1
8109,满怀美梦的少年是现实主义者,2023年7月3日,5.1
8110,やりマン不動産 おすすめ物件はコ・チ・ラ ～女社長はいつも空室あり～,2014年4月4日,4.5
8111,红白黑黄 第八季,2020年11月7日,4.7
8112,时钟机关之星,2017年4月6日,5.1
8113,特斯拉笔记,2021年10月3日,3.8
8114,碧池的淫姐大人,2021年4月23日,4.4
8115,被这么温柔地对待了,2014年6月27日,4.2
8116,桃色望遠鏡 Anime Edition,2017年2月3日,4.6
8117,转生剑奴的造人斗技场,2017年5月26日,4.7
8118,義母散華,2010年2月12日,4.5
8119,魔法纪录 魔法少女小圆外传 Final SEASON -浅梦的黎明-,2022年4月3日,5.1
8120,螺旋溯行的黑暗世界,2015年6月26日,4.5
8121,欧尔麦特：崛起,2019年2月13日,3.7
8122,至高指令 OAD,2015-10-03,4.8
8123,将身体献给魔王伊布罗贾,2021年10月1日,4.5
8124,天官赐福,2020年10月31日,4.9
8125,爸妈来自二次元,2021年10月10日,4.5
8126,兔耳冒险谭,2021年8月27日,4.3
8127,女忍者牡丹,2018年8月27日,4.1
8128,女子竞轮！,2024年4月9日,4.0
8129,Z/X Code reunion,2019年10月8日,4.7
8130,角色扮演变化～清纯系女大学生的危险的性癖～,2021年11月26日,4.3
8131,精神不正常的步理不间断的强求 ～不会摘下耳机～,2017年6月30日,4.6
8132,熊出没,2012年1月22日,4.9
8133,被勇者队伍开除的驯兽师，邂逅最强种猫耳少女,2022年10月2日,5.1
8134,色色的身体测定,2016年12月2日,4.5
8135,世界尽头的圣骑士,2021年10月9日,5.1
8136,末班车后、在胶囊旅馆里、向上司传递微热的夜晚,2018年10月7日,4.8
8137,剧场版 Fate/Grand Order 神圣圆桌领域卡美洛 前篇 Wandering; Agateram,2020年12月5日,5.1
8138,为了在异世界也能抚摸毛茸茸而努力,2024年1月7日,4.8
8139,雨色可可,2015年4月5日,4.8
8140,武藏野！,2022年7月2日,4.2
8141,第九部落,2022年1月10日,4.7
8142,pupa,2014年1月9日,5.1
8143,天空与海洋之间,2018年10月3日,4.7
8144,寒蝉鸣泣之时 卒,2021年7月1日,5.1
8145,婚戒物语,2024年1月6日,4.9
8146,小小肚皮,2015年10月02日,4.5
8147,放课后的优等生,2018年5月25日,4.7
8148,美好国度的建设方略,2019年9月14日,4.4
8149,强奸合法化!!!,2018年9月14日,4.6
8150,スリーピース THE ANIMATION,2023年1月27日,4.7
8151,东京24区,2022年1月5日,4.9
8152,ChargeMan研,1974年4月1日,4.9
8153,Nightmare×Deathscythe,2023年5月26日,3.7
8154,大雪海的卡纳,2023年1月11日,5.0
8155,〈Infinite Dendrogram〉-无限树图-,2020年1月9日,5.0
8156,催眠☆学園,2018年3月30日,4.6
8157,TRICKSTER -来自江户川乱步「少年侦探团」-,2016年10月3日,4.8
8158,巴比伦,2019年10月7日,5.0
8159,七美德,2018年1月26日,4.9
8160,国王排名,2021年10月14日,5.1
8161,私が虜になって犯る,2015年9月18日,4.3
